hs_code,hs_code_2,hs_code_4,hs_code_6,hs_code_8,hs_description
84.21.29.40,84,8421,842129,84212940,فيلتر (صافي دياليز)
84.21.29.40,84,8421,842129,84212940,فیلتر (صافی دیالیز)
84.21.29.50,84,8421,842129,84212950,تجهیزات استخراج حلالی به طور ویژه طراحی یا آماده شده برای محلول سوخت های هسته ای پرتو دیده
84.21.29.60,84,8421,842129,84212960,دستگاه جدا ساز (اسپراتور) رطوبت از کود
84.21.29.90,84,8421,842129,84212990,ساير ماشين آلات و دستگاه ها از صافي گذراندن يا تصفيه براي مايعات بجزموا ردمذکور
84.21.29.90,84,8421,842129,84212990,سایر ماشین آلات و دستگاه ها از صافی گذراندن یا تصفیه برای مایعات بجز موارد مذکور
84.21.31.00,84,8421,842131,84213100,صافی های هوای ورودی برای موتورهای درون سوز
84.21.31.00,84,8421,842131,84213100,صافي هاي هوا ي ورودي براي موتورهاي درون سوز
84.21.32.10,84,8421,842132,84213210,فیلتر های  تصفیه دود اگزوز خودروهای بنزینی  و موتور سیکلت  به صورت کامل
84.21.32.20,84,8421,842132,84213220,فیلترهای تصفیه دود اگزوزهای خودروهای دیزلی به صورت کامل
84.21.32.20,84,8421,842132,84213220,فیلتر های تصفیه دود اگزوز های خودروهای دیزلی به صورت کامل
84.21.39.10,84,8421,842139,84213910,فيلترهاي تصفيه دودا گزوزخودرو (catalist convertor) به صورت كامل
84.21.39.20,84,8421,842139,84213920,هسته مرکزي فيلترهاي تصفيه دودا گزوزخودرو (Sub strate) پوشش داده نشده
84.21.39.20,84,8421,842139,84213920,هسته مرکزی فیلترهای تصفیه دود اگزوز خودرو (Sub strate) پوشش داده نشده
84.21.39.30,84,8421,842139,84213930,هسته مرکزی فیلتر تصفیه دود اگزوز خودرو پوشش داده شده
84.21.39.30,84,8421,842139,84213930,هسته مرکزي فيلتر تصفيه دود اگزوز خودرو پوشش داده شده
84.21.39.40,84,8421,842139,84213940,فيلتر رطوبت گيرگاز، جهت دستگاه هاي مبّرد و تهويه مطبوع (filter dryer or receiver dryer)
84.21.39.40,84,8421,842139,84213940,فیلتر رطوبت گیر گاز، جهت دستگاه های مبرد و تهویه مطبوع (filter dryer or receiver dryer)
84.21.39.50,84,8421,842139,84213950,دستگاه های مکنده گرد و غبار برای استفاده با دستگاه ها و ماشین ابزار
84.21.39.50,84,8421,842139,84213950,دستگاه هاي مکنده گرد و غبار براي استفاده با دستگاه ها و ماشين ابزار
84.21.39.90,84,8421,842139,84213990,سایر ماشین آلات تصفیه گازها بجز موارد مذکور
84.21.39.90,84,8421,842139,84213990,ساير ماشين آلات تصفيه گازهابجزموا ردمذکور
84.21.91.00,84,8421,842191,84219100,اجزاء و قطعات ماشين هاي گريزا زمرکز، همچنين خشک کن هاي گريزا زمرکز
84.21.91.00,84,8421,842191,84219100,اجزاء و قطعات ماشین های گریز از مرکز، همچنین خشک کن های گریز از مرکز
84.21.99.00,84,8421,842199,84219900,اجزاء و قطعات ماشين آلات... براي ا زصافي گذرا ندن ياتصفيه مايعات يا گازها
84.21.99.00,84,8421,842199,84219900,اجزاء و قطعات ماشین آلات برای از صافی گذراندن یا تصفیه مایعات یا گازها
84.22.11.00,84,8422,842211,84221100,ماشین های ظرفشوئی از نوع خانگی
84.22.11.00,84,8422,842211,84221100,ماشين هاي ظرفشوئي از نوع خانگي
84.22.19.00,84,8422,842219,84221900,ماشين هاي ظرفشوئي غير از نوع خانگي
84.22.19.00,84,8422,842219,84221900,ماشین های ظرفشوئی غیر از نوع خانگی
84.22.20.00,84,8422,842220,84222000,ماشين آلات و دستگاه ها براي تميزکردن يا خشک کردن بطري يا سايرظروف
84.22.20.00,84,8422,842220,84222000,ماشین آلات و دستگاه ها برای تمیزکردن یا خشک کردن بطری یا سایر ظروف
84.22.30.00,84,8422,842230,84223000,ماشين آلات براي پرکردن، بستن، درپوش گذا شتن يا درزگيري كردن بطري ها، پيت ها و غيره و دستگاه هاي گازدا رکردن نوشابه ها
84.22.30.00,84,8422,842230,84223000,ماشین آلات برای پرکردن، بستن، درپوش گذاشتن یا درزگیری كردن بطری ها، پیت ها و غیره و دستگاه های گازدار کردن نوشابه ها
84.22.40.00,84,8422,842240,84224000,ماشین های بسته بندی و ماشین های لفاف کردن كالاها غیر مذکور در جای دیگر
84.22.40.00,84,8422,842240,84224000,ماشين هاي بسته بندي وماشين هاي لفاف کردن كالاها غير مذکور در جاي ديگر
84.22.90.10,84,8422,842290,84229010,اجزاء و قطعات تعرفه 84221100
84.22.90.90,84,8422,842290,84229090,ساير اجزا و قطعات ماشين هاي ظرفشويي، ماشين آلات براي تميزکردن خشك كردن، پركردن، بستن و...بجزماشين ظرفشويي خانگي
84.22.90.90,84,8422,842290,84229090,سایر اجزا و قطعات ماشین های ظرفشویی، ماشین آلات برای تمیزکردن خشك كردن، پركردن، بستن و... بجز ماشین ظرفشویی خانگی
84.23.10.00,84,8423,842310,84231000,ترا زوي توزين ا شخاص (همچنين ترا زوي توزين نوزا دا ن)، ترا زوهاي خانگي
84.23.10.00,84,8423,842310,84231000,ترازوی توزین اشخاص (همچنین ترازوی توزین نوزادان)، ترازوهای خانگی
84.23.20.00,84,8423,842320,84232000,باسکول براي توزين ا ستمرا ري کالاروي نقاله
84.23.30.00,84,8423,842330,84233000,باسکول توزين ثابت وترازوها وباسكول كيسه گيري ياكيله گيري، همچينين ترازوهاي قيفي شكل
84.23.30.00,84,8423,842330,84233000,باسکول توزین ثابت و ترازوها و باسكول كیسه گیری یا كیله گیری، همچینین ترازوهای قیفی شكل
84.23.81.00,84,8423,842381,84238100,ماشین آلات و ادوات توزین که در جای دیگر مذکور نباشد با ظرفیت توزین حداکثر 30 کیلوگرم
84.23.81.00,84,8423,842381,84238100,ماشين آلات وادوات توزين، که در جاي ديگرمذکور نباشد با ظرفيت توزين حدا کثر30 کيلوگرم
84.23.82.10,84,8423,842382,84238210,باسکول الکترونيکي سيار با ظرفيت توزين 500 تا5000كيلوگرم
84.23.82.10,84,8423,842382,84238210,باسکول الکترونیکی سیار با ظرفیت توزین 500 تا 5000 كیلوگرم
84.23.82.20,84,8423,842382,84238220,ادوات توزین  با  ظرفیت 30 کیلوگرم  تا کمتر از 500 کیلوگرم
84.23.82.20,84,8423,842382,84238220,ادوات توزین با ظرفیت 30 کیلوگرم تا کمتر از 500 کیلوگرم
84.23.82.90,84,8423,842382,84238290,ساير ماشين الات توزين باظرفيت بين 30تا5000كيلوگرم جزباسکول الکترونيکي سيار500 كيلوگرم به بالا
84.23.82.90,84,8423,842382,84238290,سایر ماشین الات توزین با ظرفیت بین 30تا5000كیلوگرم بجز باسکول الکترونیکی سیار500 كیلوگرم به بالا
84.23.89.10,84,8423,842389,84238910,ساير باسکولهاي الکترونيکي سيار
84.23.89.10,84,8423,842389,84238910,سایر باسکول های الکترونیکی سیار
84.23.89.90,84,8423,842389,84238990,ساير ماشين الات توزين با ظرفيت بيش از kg 5000 بجزباسکولهاي الکترونيکي سيار
84.23.89.90,84,8423,842389,84238990,سایر ماشین آلات توزین با ظرفیت بیش از کیلوگرم 5000 بجز باسکول های الکترونیکی سیار
84.23.90.10,84,8423,842390,84239010,قطعات ماشین آلات و ادوات توزین
84.23.90.10,84,8423,842390,84239010,قطعات ماشين آلات و ادوات توزين
84.23.90.20,84,8423,842390,84239020,نمایشگر مخصوص ترازو و باسکول
84.23.90.90,84,8423,842390,84239090,سایر اجزا و قطعات ماشین الات توزین غیر مذكور در جای دیگر
84.23.90.90,84,8423,842390,84239090,ساير اجزا و قطعات ماشين الات توزين غير مذكور در جاي ديگر
84.24.10.10,84,8424,842410,84241010,کپسول آتش نشاني
84.24.10.10,84,8424,842410,84241010,کپسول آتش نشانی
84.24.10.90,84,8424,842410,84241090,سایر دستگاه های آتش نشانی
84.24.20.00,84,8424,842420,84242000,پیستوله های مخصوص پاشیدن به صورت ذرات ریز و وسایل همانند
84.24.20.00,84,8424,842420,84242000,پيستوله هاي مخصوص پاشيدن بصورت ذرا ت ريز و وسايل همانند
84.24.30.00,84,8424,842430,84243000,ماشین های پاشنده فورانی بخار یا ماسه و ماشین های پاشنده فورانی همانند
84.24.30.10,84,8424,842430,84243010,دستگاه شستشوي خودرو از نوع خانگي (car wash)
84.24.30.90,84,8424,842430,84243090,سايردستگاه هاي پاشنده فوراني بخار يا ماسه و همانند غير از دستگاه شتشوي خودرو از نوع خانگي
84.24.41.00,84,8424,842441,84244100,پاشنده­ها? (sprayer) قابل حمل
84.24.41.00,84,8424,842441,84244100,پاشنده های (sprayer) قابل حمل
84.24.49.10,84,8424,842449,84244910,سم پاشهايي که به تراکتور متصل مي شود
84.24.49.10,84,8424,842449,84244910,سم پاش هایی که به تراکتور متصل می شود
84.24.49.90,84,8424,842449,84244990,سایر پاشنده های مورد استفاده در کشاورزی وباغبانی غیر مذکور
84.24.49.90,84,8424,842449,84244990,سایر پاشنده های مورد استفاده در کشاورزی و باغبانی غیر مذکور
84.24.82.00,84,8424,842482,84248200,كشاورزی یا باغبانی
84.24.82.00,84,8424,842482,84248200,كشاورزي يا باغباني
84.24.82.90,84,8424,842482,84248290,بی معنی
84.24.89.10,84,8424,842489,84248910,پاشنده مخصوص ظروف اسپري داراي مکانيزم پمپ يا شير، توام شده با نازل پاشش
84.24.89.10,84,8424,842489,84248910,پاشنده مخصوص ظروف اسپری دارای مکانیزم پمپ یا شیر، توام شده با نازل پاشش
84.24.89.20,84,8424,842489,84248920,سم پاش های شاسی بلند خودرو غیرمذکور درجای دیگر
84.24.89.30,84,8424,842489,84248930,دستگاه  تست شستشوی خودرو  از نوع  خانگی
84.24.89.30,84,8424,842489,84248930,دستگاه تست شستشوی خودرو از نوع خانگی
84.24.89.90,84,8424,842489,84248990,سایر وسایل مکانیکی حتی دستی برای پاشیدن مواد آبگون یا پودر، غیر مذكور در جای دیگر
84.24.89.90,84,8424,842489,84248990,ساير وسايل مکانيکي حتي دستي براي پاشيدن موادابگون يا پودر، غير مذكور در جاي ديگر
84.24.90.00,84,8424,842490,84249000,اجزاء و قطعات ماشين آلات وادوات مشمول شماره هاي 842410ا لي842489
84.24.90.00,84,8424,842490,84249000,اجزاء و قطعات ماشین آلات و ادوات مشمول شماره های 842410 الی 842489
84.25.11.10,84,8425,842511,84251110,انواع هویست با ظرفیت ده تن و بالاتر
84.25.11.10,84,8425,842511,84251110,انواع هويست با ظرفيت ده تن و بالاتر
84.25.11.90,84,8425,842511,84251190,ساير قرقره هاي طناب دار بالا كشنده داراي موتور برقي بجز انواع هويست با ظرفيت ده تن و بالاتر
84.25.11.90,84,8425,842511,84251190,سایر قرقره های طناب دار بالا كشنده دارای موتور برقی بجز انواع هویست با ظرفیت ده تن و بالاتر
84.25.19.00,84,8425,842519,84251900,قرقره های طناب دار بالا کشنده و چرخ های بالا کشنده غیر مذکور در جای دیگر
84.25.19.00,84,8425,842519,84251900,قرقره هاي طناب دا ر بالا کشنده و چرخهاي بالاکشنده، غير مذکور در جاي ديگر
84.25.31.10,84,8425,842531,84253110,موتورگیربکس آسانسور شامل الکتروموتور، جعبه دنده، پولی و ترمز بر روی یک پایه مشترک با موتور برقی
84.25.31.10,84,8425,842531,84253110,موتورگيربکس آسانسور شامل الکتروموتور،جعبه دنده، پولي و ترمز بر روي يک پايه مشترک با موتوربرقي
84.25.31.20,84,8425,842531,84253120,سیستم محركه بدون جعبه دنده (gearless) برای آسانسور شامل الکتروموتور، پولی، ترمز و سیستم محرکه با مغناطیس دائم با موتور برقی
84.25.31.20,84,8425,842531,84253120,سيستم محركه بدون جعبه دنده (gearless) براي آسانسورشامل الکتروموتور، پولي، ترمزوسيستم محرکه با مغناطيس دا ئم با موتوربرقي
84.25.31.30,84,8425,842531,84253130,انواع وینچ (hoists) با ظرفیت 10 تن و بالاتر، با موتور برقی
84.25.31.30,84,8425,842531,84253130,انواع وينچ (hoists) باظرفيت 10تن و بالاتر، با موتوربرقي
84.25.31.90,84,8425,842531,84253190,ساير چرخهاي کشنده، چرخهاي طناب با موتور برقي غير مذکور در جاي ديگر
84.25.31.90,84,8425,842531,84253190,سایر چرخ های کشنده، چرخ های طناب با موتور برقی غیر مذکور در جای دیگر
84.25.39.00,84,8425,842539,84253900,ساير (چرخهاي بدون موتور برقي) غير مذكور در جاي ديگر
84.25.39.00,84,8425,842539,84253900,سایر چرخ های بدون موتور برقی غیر مذكور در جای دیگر
84.25.41.00,84,8425,842541,84254100,سيستم بالابر ثابت از نوعي که درتعميرگاه ها بکار مي روند
84.25.41.00,84,8425,842541,84254100,سیستم بالابر ثابت از نوعی که در تعمیرگاه ها بکار می روند
84.25.42.00,84,8425,842542,84254200,سایر جک ها و چرخ های بالا کشنده، هیدرولیكی
84.25.42.00,84,8425,842542,84254200,جها وچرخهاي بالاکشنده، هيدروليكي
84.25.49.00,84,8425,842549,84254900,سایر چهار چرخ های بالا کشنده که در جای دیگر مذکور نباشند
84.25.49.00,84,8425,842549,84254900,ساير جهارچرخهاي بالاکشنده که در جاي ديگرمذکور نباشند
84.26.11.10,84,8426,842611,84261110,جرثقیل های سقفی ریلی روی تکیه گاه ثابت، به طور ویژه طراحی یا آماده شده برای سوخت گذاری و سوخت برداری راکتورهای هسته ای
84.26.11.10,84,8426,842611,84261110,جرثق?ل­ها? سقف? ر?ل? رو? تک?ه­گاه ثابت، به طور و?ژه طراح? ?ا آماده شده برا? سوخت گذار? و سوخت بردار? راکتورها? هسته­ا?
84.26.11.90,84,8426,842611,84261190,سایر
84.26.11.90,84,8426,842611,84261190,سا?ر
84.26.12.00,84,8426,842612,84261200,جرثقیل های شاسی دار متحرک با چرخ های لاستیک دار و جرثقیل های جابجا کننده با شاسی خورجینی
84.26.12.00,84,8426,842612,84261200,جرثقيل هاي شاسي دا رمتحرک باچرخهاي لاستيک داروجرثقيل هاي جابجاکننده باشاسي خورجيني
84.26.19.10,84,8426,842619,84261910,سایر جرثقیل ها، به طور ویژه طراحی یا آماده شده برای سوخت گذاری و سوخت برداری راکتو.ر هسته ای
84.26.19.90,84,8426,842619,84261990,سایر
84.26.20.00,84,8426,842620,84262000,جرثقیل های برجی (Tower cranes)
84.26.30.00,84,8426,842630,84263000,ک جرثقيلکهاي چهار طاقي
84.26.41.00,84,8426,842641,84264100,جرثقیل ها، جرثقیل های در یک کشتی، جرثقیل های كابلی، که در جای دیگر مذکور نباشد، از نوع خودرو، باچرخ های لاستیکی
84.26.49.00,84,8426,842649,84264900,جرثقیل ها، جرثقیل های در یک کتی ، جرثقیل های كابلی كه در جای دیگری مذكور نباشد، از نوع خودرو، غیر از آن هایی که چرخ های لاستیکی دارند
84.26.49.00,84,8426,842649,84264900,جرثقيل ها، جرثقيل هاي دريک، جرثقيل هاي كابلي كه در جاي ديگري مذكورنباشد، از نوع خودرو، غير ازآن هايي که چرخهاي لاستيکي دارند
84.26.91.00,84,8426,842691,84269100,ارابه های كارگاهی مجهز به جرثقیل، طراحی شده برای نصب کردن روی وسایط نقلیه جاده ای
84.26.91.00,84,8426,842691,84269100,ارابه هاي كارگاهي مجهز به جرثقيل، طراحي شده براي نصب کردن روي وسايط نقليه جاده اي
84.26.99.00,84,8426,842699,84269900,ارابه های كارگاهی مجهز به جرثقیل غیر از ردیف 84269100
84.26.99.00,84,8426,842699,84269900,ارابه هاي كارگاهي مجهز به جرثقيل غير ازرديف 84269100
84.27.10.11,84,8427,842710,84271011,ارابه هاي صفاف خودرو داراي موتوربرقي، نو، باظرفيت 5 تن و بالاتر
84.27.10.21,84,8427,842710,84271021,ارابه هاي صفاف خودرو، نو، با موتوربرقي وظرفيت کمتر از5 تن
84.27.10.22,84,8427,842710,84271022,ارابه های صفاف خودرو، مستعمل، با موتور برقی و ظرفیت کمتر از5 تن
84.27.10.22,84,8427,842710,84271022,ارابه هاي صفاف خودرو، مستعمل، با موتوربرقي وظرفيت کمتر از5 تن
84.27.20.11,84,8427,842720,84272011,سایر ارابه های صفاف خودرو، نو، با ظرفیت ده تن و بالاتر
84.27.20.21,84,8427,842720,84272021,ساير ارابه هاي صفاف خودرو، نو، باظرفيت کمتر از10تن
84.27.20.21,84,8427,842720,84272021,سایر ارابه های صفاف خودرو، نو، با ظرفیت کمتر از10تن
84.27.20.22,84,8427,842720,84272022,مستعمل
84.27.90.10,84,8427,842790,84279010,دستگاه بالابردن وجابجا كردن افراد براي چيدن ميوه داراي مخزن مخصوص نگهداري
84.27.90.10,84,8427,842790,84279010,دستگاه بالا بردن و جابجا كردن افراد برای چیدن میوه دارای مخزن مخصوص نگهداری
84.27.90.90,84,8427,842790,84279090,ساير ارابه ها به استثناي دستگاه بالابردن و جابجاكردن افراد براي چيدن ميوه داراي مخزن نگهداري غير مذكور در جاي ديگر
84.27.90.90,84,8427,842790,84279090,سایر ارابه ها به استثنای دستگاه بالابردن و جابجاكردن افراد برای چیدن میوه دارای مخزن نگهداری غیر مذكور در جای دیگر
84.28.10.10,84,8428,842810,84281010,آسانسور
84.28.10.20,84,8428,842810,84281020,چرخ های بالا کشنده محفظه دار
84.28.10.20,84,8428,842810,84281020,چرخ هاي بالا کشنده محفظه دار
84.28.20.00,84,8428,842820,84282000,بالابرها و نقاله هاي پنوماتيک.
84.28.20.00,84,8428,842820,84282000,بالابرها و نقاله های پنوماتیک
84.28.31.00,84,8428,842831,84283100,بالابرها و نقاله ها با عمل مداوم بویژه برای کاربرد در زیر زمین
84.28.31.00,84,8428,842831,84283100,بالابرها و نقاله ها باعمل مدا وم بويژه براي کاربرد در زير زمين
84.28.32.10,84,8428,842832,84283210,سایر بالابرها ونقاله ها از نوع سطلی ، به طور ویژه طراحی یا آماده شده برای سوخت گذاری و سوخت برداری راکتور هسته ای
84.28.32.90,84,8428,842832,84283290,سا?ر
84.28.32.90,84,8428,842832,84283290,سایر ماشین آلات و دستگاه های بلند کردن و جابجا کردن از نوع سطحی
84.28.32.90,84,8428,842832,84283290,سایر
84.28.33.10,84,8428,842833,84283310,سایر بالابرها و نقاله ها از نوع نواری یا تسمه ای، به طور ویژه طراحی یا آماده شده برای سوخت گذاری و سوخت برداری راکتور هسته ای
84.28.33.90,84,8428,842833,84283390,سایر بالابرها و نقاله های با عمل مداوم برای کالا و یا مواد غیر از سوخت گذاری و سوخت برداری راکتور هسته ای
84.28.33.90,84,8428,842833,84283390,سا?ر
84.28.33.90,84,8428,842833,84283390,سایر
84.28.39.00,84,8428,842839,84283900,بالابرها ونقاله هاي باعمل مدا وم، که در جاي ديگرمذکور نباشد
84.28.39.00,84,8428,842839,84283900,بالابرها و نقاله های با عمل مداوم که در جای دیگر مذکور نباشد
84.28.40.00,84,8428,842840,84284000,پلکان هاي متحرک ورا هروهاي متحرک
84.28.40.00,84,8428,842840,84284000,پلکان های متحرک و راهروهای متحرک
84.28.60.00,84,8428,842860,84286000,نقاله هوا ئي، صندلي هاي بالارو، سيم بالاكشنده اسكي بازان ومکانيسم هاي کشيدن براي نقاله هاي ريلي
84.28.60.00,84,8428,842860,84286000,نقاله هوایی، صندلی های بالارو، سیم بالا كشنده اسكی بازان و مکانیسم های کشیدن برای نقاله های ریلی
84.28.70.00,84,8428,842870,84287000,ربات های صنعتی INDUSTRIAL ROBOTS
84.28.90.90,84,8428,842890,84289090,سایر ماشین آلات و دستگاه های بلند کردن و جابجا کردن
84.28.90.90,84,8428,842890,84289090,سا?ر
84.28.90.90,84,8428,842890,84289090,سایر
84.29.11.11,84,8429,842911,84291111,نو
84.29.20.11,84,8429,842920,84292011,گريدرنو وبا قدرت 240 اسب بخار و كمتر
84.29.20.11,84,8429,842920,84292011,گریدر نو و با قدرت 240 اسب بخار و كمتر
84.29.30.00,84,8429,842930,84293000,اسكریپر
84.29.30.00,84,8429,842930,84293000,ک اسكريپر
84.29.40.11,84,8429,842940,84294011,غلتک راه سازی نو، با قدرت 150 اسب بخار و كمتر
84.29.40.11,84,8429,842940,84294011,غلتک را ه سازي نو، با قدرت 150 اسب بخار و كمتر
84.29.40.19,84,8429,842940,84294019,(blank)
84.29.40.90,84,8429,842940,84294090,سایر ماشین های کوبیدن و سفت کردن زمین، هم چنین غلتك های راهسازی غیر مذكور در جای دیگر
84.29.40.90,84,8429,842940,84294090,ساير ماشين هاي کوبيدن وسفت کردن زمين، هم چنين غلتك هاي راهسازي غير مذكور در جاي ديگر
84.29.51.11,84,8429,842951,84295111,لودرنو، بيل دار با بارگيري ازجلو، باقدرت 270 اسب بخار و كمتر
84.29.51.12,84,8429,842951,84295112,لودر مستعمل با سال ساخت 5 سال و کمتر، بیل دار با بارگیری از جلو، با قدرت 270 اسب بخار و كمتر
84.29.51.19,84,8429,842951,84295119,لو در مستعمل، ها با قدرت 270 اسب بخارو کمتر، بيل دار با بارگيري از جلو، با سال ساخت بيش از 5 سال
84.29.51.21,84,8429,842951,84295121,لودر نو، بیل دار با بارگیری از جلو، با قدرت بیش از 270 اسب بخار
84.29.51.21,84,8429,842951,84295121,لودر نو، بيل دار با بارگيري ازجلو، با قدرت بيش از 270 اسب بخار
84.29.51.90,84,8429,842951,84295190,ساير
84.29.52.11,84,8429,842952,84295211,انواع بیل مکانیکی نو، به قدرت 200 اسب بخار و کمتر با قابلیت چرخش فوقانی 360 درجه
84.29.52.29,84,8429,842952,84295229,بیل های مکانیکی مستعمل، با قابلیت چرخش 360 درجه، قدرت بیش از 200 اسب بخار، با سال ساخت بیش از 5 سال
84.29.52.29,84,8429,842952,84295229,بيلهاي مکانيکي مستعمل، باقابليت چرخش 360 درجه، قدرت بيش از200 اسب بخار، باسال ساخت بيش از5 سال
84.29.59.19,84,8429,842959,84295919,سایر بیل های مکانیکی به قدرت 220 اسب بخار و کمتر مستعمل با سال ساخت بیش از پنج سال
84.29.59.21,84,8429,842959,84295921,نو
84.29.59.90,84,8429,842959,84295990,ماشین آلات گودبرداری، به قدرت بیش از 200 اسب بخار، فاقد قابلیت چرخش 360 درجه، غیر مذكور در جای دیگر
84.29.59.90,84,8429,842959,84295990,ماشين آلات گودبردا ري، به قدرت بيش از 200 اسب بخار،فاقد قابليت چرخش 360 درجه، غير مذكور در جاي ديگر
84.30.10.00,84,8430,843010,84301000,ماشين پايه كوبي و ماشين پايه درآوردن
84.30.20.00,84,8430,843020,84302000,برف روب
84.30.31.10,84,8430,843031,84303110,دستگاه هاي حفاري T.B.M
84.30.31.20,84,8430,843031,84303120,دستگاه هاي حفاري (road header) رده در
84.30.31.90,84,8430,843031,84303190,سایر ماشین آلات خودرو کندن معدن زغال سنگ یا کوه و حفر تونل غیر مذکور در جای دیگر
84.30.31.90,84,8430,843031,84303190,ساير ماشين آلات خودروکندن معدن زغال سنگ ياکوه و حفر تونل غير مذکور در جاي ديگر
84.30.39.00,84,8430,843039,84303900,ماشین آلات کندن معدن زغال سنگ یا کوه و حفر تونل (غیرخودرو)
84.30.39.00,84,8430,843039,84303900,ماشين آلات کندن معدن زغال سنگ يا کوه و حفر تونل (غيرخودرو)
84.30.41.10,84,8430,843041,84304110,انواع دریل واگن تا شش اینچ
84.30.41.10,84,8430,843041,84304110,انواع دريل واگن تا شش اينچ
84.30.41.90,84,8430,843041,84304190,سایر ماشین آلات سوراخ کردن زمین یا چاه کنده  قادر به حرکت بدون نیروی محرکه خارجی (خودرو) بجز انواع دریل واگن تا شش اینچ
84.30.41.90,84,8430,843041,84304190,ساير ماشين آلات سوراخ کردن زمين يا چاه کنده : قادر به حرکت بدون نيروي محرکه خارجي (خودرو) بجز انواع دريل واگن تا شش اينچ
84.30.49.00,84,8430,843049,84304900,ماشین آلات سوراخ کردن زمین یا کندن چاه (غیرخودرو)
84.30.49.00,84,8430,843049,84304900,ماشين آلات سورا خ کردن زمين ياکندن چاه (غيرخودرو)
84.30.50.00,84,8430,843050,84305000,ساير ماشين آلات قادر به حرکت بدون نيروي محرکه خارجي (خودرو)
84.30.61.00,84,8430,843061,84306100,ماشین آلات کوبیدن و سفت کردن زمین، غیر خودرو
84.30.61.00,84,8430,843061,84306100,ماشين آلات کوبيدن وسفت کردن زمين، غيرخودرو
84.30.69.00,84,8430,843069,84306900,ماشين آلات و دستگاه هاي خاک بردا ري، گودبردا ري، ا ستخرا ج،.... غيرخودرو
84.30.69.10,84,8430,843069,84306910,دریل چکشی درون چاهی (DTH)
84.30.69.90,84,8430,843069,84306990,سایر ماشین آلات و دستگاه های قادر به حرکت با نیروی محرکه خارجی (غیر خودرو)
84.31.10.00,84,8431,843110,84311000,اجزاءو قطعات مربوط به ماشين آلات شماره 8425
84.31.10.00,84,8431,843110,84311000,اجزاء و قطعات مربوط به ماشین آلات شماره 8425
84.31.20.10,84,8431,843120,84312010,اجزاء و قطعات رديف تعرفه 8427 شامل دكل، اكسل، فرمان، شاسي وكابين
84.31.20.10,84,8431,843120,84312010,اجزاء و قطعات ردیف تعرفه 8427 شامل دكل، اكسل، فرمان، شاسی و كابین
84.31.20.90,84,8431,843120,84312090,اجزاء و قطعات رديف تعرفه 8427 غير از اشياء مشمول رديف 84312010
84.31.20.90,84,8431,843120,84312090,اجزاء و قطعات ردیف تعرفه 8427 غیر از اشیاء مشمول ردیف 84312010
84.31.31.10,84,8431,843131,84313110,انواع در اتوماتیک آسانسور (درب كابین)
84.31.31.10,84,8431,843131,84313110,انواع درا توماتيک آسانسور (درب كابين)
84.31.31.20,84,8431,843131,84313120,انواع کابین و فرم کابین آسانسور
84.31.31.20,84,8431,843131,84313120,انواع کابين وفرم کابين آسانسور
84.31.31.30,84,8431,843131,84313130,انواع درب لولائي اسانسور
84.31.31.90,84,8431,843131,84313190,سایر قطعات مربوط به آسانسور، بالاکشنده محفظه دار یا پلکان متحرک غیر مذکور
84.31.31.90,84,8431,843131,84313190,ساير قطعات مربوط به اسانسور، بالاکشنده محفظه دار يا پلکان متحرک غير مذکور
84.31.39.00,84,8431,843139,84313900,قطعات مربوط، ماشین آلات شماره 8428 (غیر از آسانسور، بالاکشنده های محفظه دار یا پلکان متحرک)
84.31.39.00,84,8431,843139,84313900,قطعات مربوط، ماشين آلات شماره 8428 (غير ازآسانسور، بالاکشنده هاي محفظه دا ريا پلکان متحرک)
84.31.41.10,84,8431,843141,84314110,سطل، بیل مربوط به ماشین آلات مشمول شماره های 8426، 8429 و 8430
84.31.41.10,84,8431,843141,84314110,سطل ، بیل مربوط به ماشین آلت مشمول شماره های 8426 ، 8429 و 8430
84.31.41.20,84,8431,843141,84314120,چنگک ، گیره مربوط به ماشین آلات مشمول شماره های 8426، 8429 و 8430
84.31.41.20,84,8431,843141,84314120,چنگک، گیره مربوط به ماشین آلات مشمول شماره های 8426، 8429 و 8430
84.31.42.00,84,8431,843142,84314200,تیغه های بولدوزر یا انگلدوزر مشمول شماره 8429
84.31.42.00,84,8431,843142,84314200,تيغه هاي بولدوزر يا ا نگلدوزرمشمول شماره 8429
84.31.43.00,84,8431,843143,84314300,اجزاء و قطعات ماشین آلات سوراخ کردن زمین یا چاه کندن مشمول شماره فرعی 843041یا843049
84.31.43.00,84,8431,843143,84314300,اجزاء و قطعات ماشين آلات سورا خ کردن زمين يا چاه کندن مشمول شماره فرعي 843041يا843049
84.31.49.10,84,8431,843149,84314910,ناخن، كلنگ (آداپتور)، گوشه بیل
84.31.49.10,84,8431,843149,84314910,ناخن، كلنگ (آداپتور)، گوشه بيل
84.31.49.90,84,8431,843149,84314990,اجزاء و قطعات مربوط به ماشين آلات مشمول شماره هاي 8426،8429 و8430 غير مذکور در جاي ديگر
84.31.49.90,84,8431,843149,84314990,اجزاء و قطعات مربوط به ماشین آلات مشمول شماره های 8426، 8429 و8430 غیر مذکور در جای دیگر
84.32.10.10,84,8432,843210,84321010,گاوآهن (خیش) دارای خاک برگردان
84.32.10.10,84,8432,843210,84321010,گاوا هن (خيش) داراي خاک برگردا ن
